gene	Mouse_vs_Human	Monkey_vs_Human	Monkey_vs_Mouse	MonkeyD_vs_Human	MonkeyC_vs_Human	MonkeyB_vs_Human
NAA15	-0.233511202653278	0.574047477623433	0.411646351396638	0.574047477623433	0.342539331742869	-0.233511202653278
NACAD	-0.222211884735645	0.370755314281922	-0.835158011205058	0.370755314281922	0.546993515654771	0.222211884735645
NADK2	-0.19200129101625	-0.779024625445469	-0.0822822127346381	-0.779024625445469	-0.513025970895052	-0.19200129101625
NAE1	0.133943366337172	0.630403304143565	-0.706788983049106	0.630403304143565	0.717449441398464	-0.133943366337172
NAGK	0.489904545159565	0.787085403871479	0.154861631234528	0.787085403871479	0.534806565587921	0.489904545159565
NAMPT	0.0885852872803796	0.396966149857557	-0.198263185688622	0.396966149857557	0.530098586319535	-0.0885852872803796
NANS	-0.349091299167649	0.22066474025416	0.317981437226691	0.22066474025416	-0.629938003747055	-0.349091299167649
NAP1L4	-0.267647368840911	0.263964939175543	0.857317471239289	0.263964939175543	0.362075344173658	0.267647368840911
NAP1L5	0.147088887632124	-0.340605731553687	-0.778000835676453	-0.340605731553687	0.0385082949692434	0.147088887632124
NAPG	-0.651792973854525	0.830433868117052	-0.0386237455295468	0.830433868117052	0.932650500002014	0.651792973854525
NARS2	0.148817815777064	-0.0583429457304059	0.715910932397464	-0.0583429457304059	-0.665950521799784	0.148817815777064
NASP	-0.696989677751104	0.915613460970988	0.91813287745224	0.915613460970988	0.935667333126445	0.696989677751104
NAV1	0.881259922558875	0.935669042297315	0.503272776041173	0.935669042297315	0.854524897053076	0.881259922558875
NBAS	-0.840715115956603	0.953468609206137	0.192819650935969	0.953468609206137	0.623212790938102	0.840715115956603
NBEA	0.528065182671955	0.266699832723853	0.108955741825297	0.266699832723853	0.917899005052245	0.528065182671955
NCALD	-0.534753268299748	0.889579817887719	0.552085989512888	0.889579817887719	0.670978662171386	0.534753268299748
NCAM1	-0.173555615039438	0.841609014195744	0.507220133516073	0.841609014195744	0.150758977928898	-0.173555615039438
NCAM2	0.0920082746186369	0.645994759559231	0.731888763915295	0.645994759559231	0.695739553645358	-0.0920082746186369
NCAN	0.749005038266995	0.960024048965678	0.226656060542485	0.960024048965678	0.296481015403101	0.749005038266995
NCBP1	-0.553835743908902	0.932059101855295	-0.494313338613131	0.932059101855295	0.961075775748069	0.553835743908902
NCDN	0.682114380498814	0.937152849586696	-0.374528694220893	0.937152849586696	0.901024054818308	0.682114380498814
NCEH1	-0.266167154561555	0.889071093931868	0.717495328582908	0.889071093931868	0.939743155209977	0.266167154561555
NCK1	0.290264378026221	0.610142162751563	0.759954236583339	0.610142162751563	0.485551730862217	0.290264378026221
NCK2	-0.264389730222445	-0.221802742397887	0.240550360923905	-0.221802742397887	0.152063222181469	0.264389730222445
NCKAP1	0.426989745075145	0.811943698893746	0.786265358689127	0.811943698893746	0.460438839663729	0.426989745075145
NCKIPSD	-0.772784698971018	0.971675973073295	0.572611174421631	0.971675973073295	0.63854107858187	0.772784698971018
NCL	0.70235177075618	0.996901951763358	0.908327754629893	0.996901951763358	0.956928556974183	0.70235177075618
NCLN	0.141245678639007	0.217249276090171	-0.277491654572118	0.217249276090171	0.104446224730169	-0.141245678639007
NCOA5	0.25801649540218	0.909175192716387	0.972846198641026	0.909175192716387	0.926598953397074	0.25801649540218
NCOA7	0.17935355463255	0.789378629994273	-0.00777258749713907	0.789378629994273	-0.0434059548389885	-0.17935355463255
NDEL1	0.0324922375245583	0.856054226174879	0.513360559490929	0.856054226174879	0.886336206215156	0.0324922375245583
NDRG2	-0.831980220097654	0.721557828920539	0.962579522546459	0.721557828920539	0.849902365830256	0.831980220097654
NDRG3	0.346317335003807	0.0548443360335481	-0.634157509199064	0.0548443360335481	-0.716268101518036	0.346317335003807
NDRG4	-0.89790651552722	0.936850882756466	-0.655525646812654	0.936850882756466	0.964843280445774	0.89790651552722
NDUFA10	0.354890084189334	0.640049919751588	-0.243922740987939	0.640049919751588	0.488626361646957	0.354890084189334
NDUFA12	0.0532018769789185	0.885563584167786	-0.357507270926908	0.885563584167786	0.378867382495524	-0.0532018769789185
NDUFA13	0.0630997349835043	0.583073891783902	0.67552624000569	0.583073891783902	0.417065717287873	0.0630997349835043
NDUFA2	-0.500289131339395	0.390834551830589	-0.905740570620751	0.390834551830589	0.651322937080004	0.500289131339395
NDUFA4	0.757905713602202	0.763490565542415	0.332155350695611	0.763490565542415	0.413911127466762	0.757905713602202
NDUFA5	0.324863145970722	0.389931823386456	-0.801714212702855	0.389931823386456	0.299255996014263	-0.324863145970722
NDUFA8	0.475523510926916	0.57327006014415	-0.523348175241147	0.57327006014415	0.618468563107357	0.475523510926916
NDUFA9	0.352977359097344	0.541302023399165	0.692984510758311	0.541302023399165	0.18952509123428	-0.352977359097344
NDUFAF1	0.665799664846154	-0.465040972008174	-0.166395494259588	-0.465040972008174	-0.188176261498908	0.665799664846154
NDUFAF3	-0.576457249593063	0.66016616277738	0.10490075346692	0.66016616277738	0.27028993257293	0.576457249593063
NDUFAF5	-0.420246322647492	-0.877153434033233	-0.793060872630361	-0.877153434033233	-0.598120185553567	-0.420246322647492
NDUFAF6	-0.647365980381594	-0.415509166626768	0.813711490121032	-0.415509166626768	-0.318609451966648	0.647365980381594
NDUFAF7	0.138974758732961	0.343470291782399	-0.610971931481924	0.343470291782399	0.270073769535215	0.138974758732961
NDUFB10	0.845123565719801	0.708658769574311	-0.560719844791356	0.708658769574311	0.559056464927789	-0.845123565719801
NDUFB4	-0.400041092999642	0.874815214301144	0.848314200039653	0.874815214301144	0.548408566205993	-0.400041092999642
NDUFB5	-0.313920875344925	0.826707165193131	0.766806875993182	0.826707165193131	0.631638905410451	0.313920875344925
NDUFB6	0.15752341844116	0.932521751632045	0.705592701868004	0.932521751632045	0.569050123061671	0.15752341844116
NDUFB7	-0.132308391045325	0.931862336220791	0.709036004080828	0.931862336220791	0.0479294315004192	0.132308391045325
NDUFB9	0.691242910435586	0.6777879341284	0.755208573559859	0.6777879341284	0.257587517547159	0.691242910435586
NDUFC2	-0.843910442931316	0.380702953022455	0.921896358494933	0.380702953022455	0.909340016820404	0.843910442931316
NDUFS1	-0.048794307531019	-0.382440112147926	0.484424707819892	-0.382440112147926	0.0144727388860044	-0.048794307531019
NDUFS3	0.0500063674227362	0.421818112808728	0.361040738760728	0.421818112808728	0.0267583990567686	-0.0500063674227362
NDUFS4	0.679956691107455	0.449637590804297	-0.904506293272552	0.449637590804297	0.910768321718423	0.679956691107455
NDUFS5	-0.0478022226073616	0.798493004321148	-0.618344216732692	0.798493004321148	0.411008933547852	0.0478022226073616
NDUFS6	-0.591075696444566	-0.206439201079014	-0.693122124132653	-0.206439201079014	0.626259944773897	-0.591075696444566
NDUFS7	-0.692411939452376	-0.119677454591336	0.812737468472004	-0.119677454591336	0.303600601304343	0.692411939452376
NDUFS8	0.188007971780142	0.502994942539958	-0.481664629986838	0.502994942539958	0.294718771415869	0.188007971780142
NDUFV1	-0.0571167536028277	0.541176794117664	-0.264054986499614	0.541176794117664	0.0898614019554947	0.0571167536028277
NDUFV3	-0.923721851986781	0.34372022116657	-0.0392585990134543	0.34372022116657	0.746793926271319	-0.923721851986781
NEBL	0.0865621964046125	0.878949817490462	0.535532671992813	0.878949817490462	0.365993624997169	-0.0865621964046125
NECAB1	0.880742569437568	0.775483122080332	0.8401131416891	0.775483122080332	0.903873076670017	0.880742569437568
NECAB2	0.0625423484251831	0.954647992911756	0.576519584581808	0.954647992911756	0.770739338872308	-0.0625423484251831
NEDD4L	0.957624200312209	0.513380238922526	0.901149334243244	0.513380238922526	0.853688791351916	0.957624200312209
NEFH	-0.169370213116912	0.89992798168392	0.809658717372881	0.89992798168392	0.89181135995947	0.169370213116912
NEFL	0.0106452375150954	0.837577885546921	0.772015217267987	0.837577885546921	0.622068690881865	0.0106452375150954
NEGR1	-0.63973058175133	0.756287751991401	0.405057826920074	0.756287751991401	0.825430959392896	0.63973058175133
NELL2	0.861347324569243	0.955727866984694	0.747015285366842	0.955727866984694	0.924663231822562	0.861347324569243
NEMF	-0.791771565830284	0.604321495944148	0.245084339103703	0.604321495944148	0.399711413969227	0.791771565830284
NENF	0.878075623245833	-0.217543889744988	-0.723988647690597	-0.217543889744988	0.702991171461455	0.878075623245833
NEO1	-0.275381828020891	0.913657548650842	-0.417206715522432	0.913657548650842	0.318302562215394	0.275381828020891
NES	0.272275405010108	0.397897869408206	0.309780611025594	0.397897869408206	0.498186324891509	0.272275405010108
NF1	-0.122402854547641	0.433445648405916	0.969069886920076	0.433445648405916	0.473930490537203	0.122402854547641
NFASC	0.583556846245809	0.683879222887944	0.687667624568957	0.683879222887944	0.943810203434767	0.583556846245809
NFIA	-0.673006302639623	0.419607903357325	0.618626318299222	0.419607903357325	0.732986534160794	0.673006302639623
NFIB	0.519823987995008	0.965858528979488	0.650112171779848	0.965858528979488	0.969365690497436	0.519823987995008
NFIX	-0.356825508299924	0.793460988336552	0.622078422448595	0.793460988336552	0.763499314019843	0.356825508299924
NFKB1	0.666559343688935	0.581062077629759	0.135150182526971	0.581062077629759	0.651299379909933	0.666559343688935
NFU1	-0.399069904170822	-0.0308528286674379	0.504995586275103	-0.0308528286674379	0.1491501483942	0.399069904170822
NFXL1	-0.780053131856803	-0.372754619564784	0.0412887745023465	-0.372754619564784	-0.787003497957313	-0.780053131856803
NGEF	-0.790304346616415	0.951670595587036	0.975398797127342	0.951670595587036	0.886879764568319	0.790304346616415
NGLY1	0.54002650812891	0.626129513406756	-0.83873098609592	0.626129513406756	0.469612492951579	0.54002650812891
NHLRC2	-0.0102787105610716	0.933399407244159	0.33336280685554	0.933399407244159	0.962990775827262	0.0102787105610716
NID1	-0.58068427545958	-0.660783128816082	0.125001443866801	-0.660783128816082	-0.644150747096362	-0.58068427545958
NID2	0.222969747038686	0.382995672234061	0.746672527841186	0.382995672234061	-0.112515133090545	-0.222969747038686
NIPBL	-0.595752516463724	0.478040538497837	0.85120318575187	0.478040538497837	0.325853346985064	-0.595752516463724
NIPSNAP1	-0.656310181849253	0.760910943058999	0.497946495098852	0.760910943058999	0.58672667969745	0.656310181849253
NIPSNAP3A	0.751397690325763	0.687553974742102	0.42777717162547	0.687553974742102	0.429423237678305	0.751397690325763
NISCH	-0.85845415658621	0.358162158560863	0.362440142961574	0.358162158560863	0.702136337336373	0.85845415658621
NIT1	0.0900308869678687	0.858331069128978	-0.525553050707152	0.858331069128978	0.191105766695987	0.0900308869678687
NKIRAS1	0.678333735890163	-0.941382885633818	-0.0722187060150202	-0.941382885633818	-0.527191004967533	-0.678333735890163
NLGN1	0.0786774860360018	0.477861355404028	0.968230360901081	0.477861355404028	0.186403841725003	0.0786774860360018
NLGN2	-0.227403161638806	0.787950595827371	0.761231340480473	0.787950595827371	0.6047257465379	0.227403161638806
NLN	0.688976321517382	0.568971846007069	0.685554623524518	0.568971846007069	0.760697195203551	0.688976321517382
NLRX1	0.12882533302147	0.291431713884468	0.552013805198186	0.291431713884468	0.0274555877267315	-0.12882533302147
NME3	-0.172345044223738	0.362453894584947	-0.295588179868951	0.362453894584947	-0.421465103403185	-0.172345044223738
NMRAL1	-0.606228321032895	0.346252314616097	-0.483020089145357	0.346252314616097	0.833149407550852	0.606228321032895
NMT1	0.734736915883294	0.900081025781441	0.561870674522694	0.900081025781441	0.633080674388363	0.734736915883294
NNT	0.366302148729068	0.759988707673809	0.564061960634989	0.759988707673809	-0.292762291920272	-0.366302148729068
NOLC1	0.47128835121259	0.648265706487267	0.49021859124842	0.648265706487267	0.717167871137983	0.47128835121259
NONO	-0.38396140468408	0.968628814123015	0.92255581524817	0.968628814123015	0.831598374009801	0.38396140468408
NOP56	-0.457655624412307	0.116384096826592	0.515448833511567	0.116384096826592	-0.219213090447456	-0.457655624412307
NOP58	0.302899424828847	0.76443199538345	-0.111438747125889	0.76443199538345	0.429876822968268	-0.302899424828847
NOS1	0.790052328404506	0.68446833564299	-0.0558859057622524	0.68446833564299	0.658339156258127	0.790052328404506
NOSIP	0.0154790028263643	0.676875874208466	0.638185430800269	0.676875874208466	0.434749934749831	-0.0154790028263643
NOVA2	0.391222187893771	0.916508331511923	0.93997512441824	0.916508331511923	0.879755141120288	0.391222187893771
NPC1	-0.44077268005877	0.169995248593845	-0.367039184942182	0.169995248593845	0.219368729167608	0.44077268005877
NPC2	0.780525429996855	0.680868428575274	0.46654117998646	0.680868428575274	0.820657382530187	0.780525429996855
NPEPL1	-0.2439132961575	0.610472046615417	0.442177969305341	0.610472046615417	0.168563790525319	0.2439132961575
NPEPPS	0.444135527090414	0.814643499034753	0.73587740463161	0.814643499034753	0.535699441498044	0.444135527090414
NPTN	0.676465636136886	0.429328109172088	-0.553562837443855	0.429328109172088	0.768881472611581	-0.676465636136886
NPTX2	-0.151836491994678	0.649315868727927	0.197086075808494	0.649315868727927	-0.256974276223843	-0.151836491994678
NPTXR	-0.444320306180552	0.93854946550695	0.681435708370156	0.93854946550695	0.566127873252614	0.444320306180552
NQO1	0.290756480781254	-0.590413131107459	0.150018728800703	-0.590413131107459	-0.485447229493044	0.290756480781254
NQO2	-0.874417654050026	0.871806618802744	0.271485361131286	0.871806618802744	0.903672940589968	0.874417654050026
NRBP1	0.67638954292322	0.715135861312159	0.683588691868628	0.715135861312159	0.652596025628885	0.67638954292322
NRBP2	-0.179803739767459	0.951945797450139	0.96362039216869	0.951945797450139	0.816945290239208	0.179803739767459
NRCAM	-0.875356769978293	0.164071325729692	0.702077841769078	0.164071325729692	-0.478376342179287	-0.875356769978293
NRGN	-0.701654577213507	0.685633786479257	0.37221907303344	0.685633786479257	0.659517587125087	0.701654577213507
NRP1	0.239322666157928	0.843529173460217	0.940937024109714	0.843529173460217	0.492427742119153	0.239322666157928
NRP2	-0.73536957107809	0.936091563475129	0.91096085995602	0.936091563475129	0.864896074715722	0.73536957107809
NRXN1	0.892395132153787	0.9515127858613	0.901587932878513	0.9515127858613	0.810494938224056	0.892395132153787
NRXN2	-0.76777572380527	0.815004839747171	0.308063298758369	0.815004839747171	0.794760430295206	0.76777572380527
NRXN3	0.392639882009477	0.933981002893468	0.989177965482443	0.933981002893468	0.916671589866232	0.392639882009477
NSDHL	0.135789918045688	-0.720390969017148	-0.0312807627560444	-0.720390969017148	-0.457623386897625	-0.135789918045688
NSF	0.0405348114671408	0.680378333431553	0.916408625602341	0.680378333431553	0.77963137211534	0.0405348114671408
NSFL1C	0.174998832290468	-0.244608211971968	0.772156815479417	-0.244608211971968	-0.60812096405388	-0.174998832290468
NSUN2	0.72413223293387	0.932219886607919	0.85345469894876	0.932219886607919	0.728261250093644	0.72413223293387
NT5C	-0.343436378295828	0.796114947033746	0.57762654947034	0.796114947033746	0.0535397817889168	0.343436378295828
NT5DC3	0.460700481837131	0.874047717154647	0.924240664925049	0.874047717154647	0.824804748422528	0.460700481837131
NT5E	0.0408538918128166	0.790360557844295	0.638281319538864	0.790360557844295	0.908543799283218	-0.0408538918128166
NTM	-0.21360221067411	0.863467046624421	0.210667906205303	0.863467046624421	-0.300116719205449	-0.21360221067411
NTMT1	0.510586499688581	-0.424624280068418	0.80122648815106	-0.424624280068418	-0.159108107401895	-0.510586499688581
NTNG1	0.699683180679727	0.953644614897162	0.928286661969093	0.953644614897162	0.979666094538771	0.699683180679727
NTNG2	-0.112521785099923	0.436529244994555	0.317994573556423	0.436529244994555	-0.554024163409191	0.112521785099923
NTPCR	0.196868809132725	-0.108801252773411	0.636159294486655	-0.108801252773411	0.167388470469274	0.196868809132725
NTRK2	-0.666332229495559	0.956285933823121	0.963534754631508	0.956285933823121	0.925467938003492	0.666332229495559
NTRK3	-0.413920913853842	0.854267845803004	0.915517762977768	0.854267845803004	-0.113820029408829	-0.413920913853842
NUBP2	-0.58515874354325	0.439103857984386	0.767718692929199	0.439103857984386	0.984458644271409	0.58515874354325
NUBPL	-0.566350604588912	0.633632657622945	0.800093427775571	0.633632657622945	0.501415132951202	-0.566350604588912
NUCB1	-0.275120761806578	0.420842337444701	0.622273791288871	0.420842337444701	0.0810727550869165	0.275120761806578
NUCB2	-0.798951628326356	0.143217746234324	0.4609042778787	0.143217746234324	-0.477447763850871	-0.798951628326356
NUDC	-0.452435101424641	-0.195139105764638	-0.141096800249764	-0.195139105764638	-0.646773904465345	0.452435101424641
NUDCD1	0.562690404847598	0.193503986010683	0.21866313768104	0.193503986010683	-0.022979308929962	0.562690404847598
NUDCD3	-0.921238075173372	0.901705286910482	-0.364507211475185	0.901705286910482	0.910416509168814	0.921238075173372
NUDT14	-0.0297793798881668	0.992489613032321	-0.843373534285174	0.992489613032321	0.88996745992878	-0.0297793798881668
NUDT16	-0.0273271404252963	-0.103722841991509	0.384198923039384	-0.103722841991509	-0.392797979542806	0.0273271404252963
NUDT16L1	0.0223456765970492	0.851099994195641	-0.0939788475546406	0.851099994195641	0.802580225536423	0.0223456765970492
NUDT3	0.738874771052183	-0.358876770166817	-0.253722143870832	-0.358876770166817	-0.514115003466506	-0.738874771052183
NUDT5	0.465463719354345	0.691955534714883	0.654078600781821	0.691955534714883	0.980010551045594	0.465463719354345
NUMA1	-0.653251870798705	0.996134137278648	0.77911415978931	0.996134137278648	0.972449269599108	0.653251870798705
NUMB	-0.47697138224371	-0.36724774492868	0.0316577146864118	-0.36724774492868	-0.0798746315772899	-0.47697138224371
NUMBL	-0.784088733148289	0.757492083542382	0.591370263319823	0.757492083542382	0.874809829548293	0.784088733148289
NUP133	0.529345387619077	0.8726604153629	-0.479462810600693	0.8726604153629	0.814702732448662	0.529345387619077
NUP155	-0.268038740548191	0.653019741069998	-0.712694125348373	0.653019741069998	0.491414717268084	0.268038740548191
NUP160	0.290881797161816	0.530773359331025	-0.831457273199651	0.530773359331025	0.900625327317803	0.290881797161816
NUP205	-0.454900311211691	0.942725974219019	-0.858502989004075	0.942725974219019	0.937907122555748	0.454900311211691
NUP210	0.407153222243183	0.739506124339017	0.260575520186186	0.739506124339017	0.674176736507368	0.407153222243183
NUP54	0.0929456943047128	0.674396029605035	0.755619158958765	0.674396029605035	0.174297061678611	-0.0929456943047128
NUP93	0.429296890855878	0.93364727833072	-0.443245856717982	0.93364727833072	0.966027645533588	0.429296890855878
NWD2	0.568099194695671	0.88953704628404	0.746495080306708	0.88953704628404	0.669827640861404	-0.568099194695671
NXF1	0.225536633477952	0.589537717238471	0.543021766796082	0.589537717238471	0.479838265013789	0.225536633477952
NXN	0.114486185528974	0.877287258247844	0.772833931292794	0.877287258247844	0.591055848344854	-0.114486185528974
NYAP2	-0.180824791751536	0.965407741472411	0.52687740377253	0.965407741472411	0.981080742691599	-0.180824791751536
OAT	-0.613916649876417	0.922760380009462	-0.278151871635506	0.922760380009462	0.729162739490848	0.613916649876417
OCIAD1	-0.44526918023089	0.507065643152396	0.420594580194193	0.507065643152396	0.218573263276693	-0.44526918023089
OCIAD2	-0.157275540988278	-0.210032430467286	0.724272591911862	-0.210032430467286	0.0289561302695405	0.157275540988278
OCRL	-0.517745186837457	0.768210892370105	0.866157662905988	0.768210892370105	0.37918372013337	-0.517745186837457
OGDH	-0.346150544731713	0.78978983883261	0.0867092482152878	0.78978983883261	0.308698368623611	0.346150544731713
OGDHL	0.331524703622987	0.973369022227129	0.686965283159515	0.973369022227129	0.955672387498536	0.331524703622987
OGFR	0.53523626832183	-0.495906292917951	0.6718746629724	-0.495906292917951	0.0889952415074789	-0.53523626832183
OGFRL1	-0.237265744608564	-0.0154866066310772	0.26466059351352	-0.0154866066310772	0.117293268426982	-0.237265744608564
OGT	-0.817377035887787	0.49493644501636	0.31625510624027	0.49493644501636	0.686482938997681	0.817377035887787
OLA1	0.612072509132279	0.573744564255713	-0.404933806674079	0.573744564255713	0.668728925373655	0.612072509132279
OLFM1	0.189313306493424	0.900856108433218	0.366073562452506	0.900856108433218	0.775227575211772	-0.189313306493424
OPA1	0.626809990696759	0.933522162497827	0.704564150928346	0.933522162497827	0.627877043915283	0.626809990696759
OPCML	-0.459780533838895	0.86034194509931	0.61566600244254	0.86034194509931	0.51934525802405	0.459780533838895
OPHN1	0.138910569396926	0.848066784592862	0.781887792034102	0.848066784592862	0.276225634678097	0.138910569396926
OPLAH	0.537524196549474	-0.348723172265948	-0.0878529550216127	-0.348723172265948	-0.758696361515729	-0.537524196549474
OPTN	0.10306802749712	0.848053064521206	-0.806731201930522	0.848053064521206	0.662433861253849	0.10306802749712
OSBP	0.530602365214825	-0.055462155458393	0.620199650640984	-0.055462155458393	0.365811105180877	-0.530602365214825
OSBP2	0.886292206352388	0.492087653751869	0.635081976051945	0.492087653751869	-0.274318562875489	0.886292206352388
OSBPL11	0.753339488004703	-0.378532250058228	0.44767738522256	-0.378532250058228	-0.620574796666963	-0.753339488004703
OSBPL1A	0.494465749503964	0.974797909363548	0.175096005997105	0.974797909363548	0.996344093696752	0.494465749503964
OSBPL2	-0.434024931332714	0.819510310397657	0.522062496643902	0.819510310397657	0.880843941488742	0.434024931332714
OSBPL6	0.155855131068073	0.922715791814891	0.046996259629983	0.922715791814891	0.913728425387616	0.155855131068073
OSBPL8	-0.707760721329454	0.949089198315738	0.919857704047035	0.949089198315738	0.819906470190886	0.707760721329454
OSBPL9	0.328755161642668	0.15167204990145	0.415867075121924	0.15167204990145	0.704054883229163	0.328755161642668
OSCP1	-0.041145024359175	0.306087687267173	0.974403789076693	0.306087687267173	0.270357336094179	0.041145024359175
OSGEP	-0.176913720403068	0.223054541884252	0.060145380138039	0.223054541884252	0.421229737722673	-0.176913720403068
OSTF1	-0.238725277966553	-0.893131625671219	-0.169513341121645	-0.893131625671219	-0.284216949691246	0.238725277966553
OTUD6B	-0.348956794457516	0.549422187626298	-0.505562247662597	0.549422187626298	-0.185543832654862	-0.348956794457516
OXCT1	-0.110434850549761	0.96033029273798	-0.914721863652575	0.96033029273798	0.909220225243746	0.110434850549761
OXR1	0.0930336250981776	0.727422045455308	0.060514873758195	0.727422045455308	0.846089888564336	0.0930336250981776
OXSM	0.27216250207337	0.150246385756101	0.252520056308183	0.150246385756101	0.228744692868336	-0.27216250207337
OXSR1	0.535263532878829	0.698372375633757	0.812618962346137	0.698372375633757	0.470089199150181	0.535263532878829
P2RY12	-0.60137418615944	0.947374377443193	0.799958118170734	0.947374377443193	0.974753452828855	0.60137418615944
P4HB	0.422755331820888	0.882952943329211	0.92471383495314	0.882952943329211	0.709705024280461	0.422755331820888
PABPC1	0.434413155869261	0.928591317404106	0.91052056586653	0.928591317404106	-0.0884077083011002	-0.434413155869261
PACS1	0.744111577342383	0.556384746857943	0.471816824862263	0.556384746857943	0.779022958546988	0.744111577342383
PACS2	-0.181689585446328	0.171207680327072	0.147401698024175	0.171207680327072	0.488514624291753	0.181689585446328
PACSIN1	-0.150538130769229	0.471998675753075	-0.0983783544860833	0.471998675753075	0.297777996783226	-0.150538130769229
PACSIN2	-0.488515450195764	0.451304828786602	0.42268345724769	0.451304828786602	0.226562717420559	0.488515450195764
PACSIN3	0.824346675726669	-0.400238705383317	-0.330703060013115	-0.400238705383317	0.552808645954376	0.824346675726669
PADI2	-0.554600087277051	0.56687207224093	0.626365437635922	0.56687207224093	0.0860680553144108	0.554600087277051
PAFAH1B1	0.331920567279607	0.558125097726454	0.700286230150539	0.558125097726454	-0.112106380625163	0.331920567279607
PAFAH1B2	0.583500325023316	0.130334358961023	0.417105824167002	0.130334358961023	0.482094031737216	-0.583500325023316
PAFAH1B3	-0.424991016254009	0.75995613763678	0.562024629121433	0.75995613763678	-0.0739423220133426	-0.424991016254009
PAG1	-0.321615106749743	0.739771714305931	0.726449093123722	0.739771714305931	0.611200422514261	0.321615106749743
PAICS	0.167529848724207	0.332049348710431	0.94743961572515	0.332049348710431	0.486161759914633	0.167529848724207
PAIP1	-0.752390333152925	0.461253607010321	-0.687284143192498	0.461253607010321	0.834621185872974	0.752390333152925
PAK1	-0.797383726237016	-0.570931513997039	0.807720224550773	-0.570931513997039	-0.222237099535046	-0.797383726237016
PAK2	0.398256211950013	-0.156263835184618	0.682275179475926	-0.156263835184618	-0.0453895567169933	-0.398256211950013
PAK3	0.245263619248269	0.994623782769307	-0.175504471534988	0.994623782769307	0.954789337565905	0.245263619248269
PALLD	-0.208014745194664	0.129854630827779	0.691602521086086	0.129854630827779	0.679014421692984	0.208014745194664
PALM	0.712550538659691	0.890747968488057	0.0215181725071358	0.890747968488057	0.676407700469331	0.712550538659691
PAM	0.0536607015577932	0.903388356495862	-0.0396028936516344	0.903388356495862	0.694379460752123	-0.0536607015577932
PANK4	0.041851197310466	-0.477744165650312	0.255590841321205	-0.477744165650312	-0.968611070879072	0.041851197310466
PANX1	-0.825622842754066	0.859358625167018	-0.0443498992852581	0.859358625167018	0.716703664494464	0.825622842754066
PAPSS1	0.277415536786754	0.398441465717309	0.951058628044894	0.398441465717309	0.731824725571812	0.277415536786754
PARP1	-0.623161409843416	0.993714086734321	-0.477082947985036	0.993714086734321	0.915420389321261	0.623161409843416
PARVA	0.0362519997411197	-0.159672255239177	0.00484821966698806	-0.159672255239177	-0.21544168956923	0.0362519997411197
PBDC1	-0.595020652475037	-9.40324902764422e-05	-0.169536890857884	-9.40324902764422e-05	0.208630098661967	0.595020652475037
PBRM1	0.0308956669239857	0.784732464780407	0.485360498562458	0.784732464780407	0.816349513737302	0.0308956669239857
PBXIP1	0.0507300217784269	-0.42843273404256	0.757966189564359	-0.42843273404256	-0.0508038247363264	-0.0507300217784269
PCBD1	-0.602263138364534	-0.170235221343511	0.20170077514417	-0.170235221343511	-0.934914264459935	-0.602263138364534
PCBP1	-0.320102547533797	0.966910155910266	0.974221009205569	0.966910155910266	0.951884727562074	0.320102547533797
PCBP3	0.426014352166106	0.524618391427609	0.841113289721626	0.524618391427609	0.455674222418743	0.426014352166106
PCBP4	-0.891886006213146	0.567238323456747	0.568455806136931	0.567238323456747	0.506153630780099	0.891886006213146
PCCA	0.531599876439524	0.650187333785183	-0.300928659206849	0.650187333785183	0.349310797647016	0.531599876439524
PCDH1	-0.896293056406487	0.977303833976491	0.507047902970611	0.977303833976491	0.923142709810335	0.896293056406487
PCDH10	0.991884840477991	0.761814915388536	0.721344532951598	0.761814915388536	0.880655997495497	0.991884840477991
PCDH17	-0.0655589633461477	0.90610309453413	0.354445109530726	0.90610309453413	0.799634901633517	0.0655589633461477
PCDH19	0.830307937700446	0.947829684870755	0.51584389819593	0.947829684870755	0.959931654897829	0.830307937700446
PCDH7	0.598932501095841	0.436203643756239	-0.920126261595282	0.436203643756239	-0.550123268253767	-0.598932501095841
PCDH9	-0.452214913702593	0.768625352889772	-0.802742870496717	0.768625352889772	0.681501680473806	-0.452214913702593
PCIF1	-0.00670446232325574	0.764305221150881	0.30910596520953	0.764305221150881	0.692859983397925	0.00670446232325574
PCK2	-0.235580943518305	0.108878204654808	0.908277553824466	0.108878204654808	-0.0899336293500121	-0.235580943518305
PCLO	0.20153192123029	0.516849459798711	-0.229200963942133	0.516849459798711	-0.122661338138809	-0.20153192123029
PCNA	0.432219433537901	0.884874353013037	0.705878101782653	0.884874353013037	0.943969558938367	0.432219433537901
PCNP	0.177915164032739	0.544668571928619	0.85757645669846	0.544668571928619	0.617511658404371	-0.177915164032739
PCSK1N	-0.0128258979208217	0.733147607799656	0.512836756577712	0.733147607799656	0.569252555975548	-0.0128258979208217
PCSK2	0.0560741192052926	-0.717328802923286	-0.158201833137626	-0.717328802923286	-0.697168925759287	-0.0560741192052926
PCYOX1	0.779679188198723	0.798601184832166	0.869742064484096	0.798601184832166	0.366896452111138	0.779679188198723
PCYOX1L	-0.844914577390874	-0.444013003359411	0.360524188788295	-0.444013003359411	0.029205973419469	0.844914577390874
PCYT1A	-0.159839025911385	-0.639552221547219	0.952629863646732	-0.639552221547219	-0.269772149068649	-0.159839025911385
